"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2024","193.00","194.45","196.00","190.00","1.69K","1.05%"
"05/21/2024","191.00","194.45","194.45","191.00","0.17K","0.53%"
"05/20/2024","190.00","190.00","190.00","190.00","0.15K","0.53%"
"05/17/2024","189.00","192.00","192.00","188.00","0.25K","-2.83%"
"05/16/2024","194.50","197.00","197.00","190.00","0.30K","0.78%"
"05/15/2024","193.00","192.00","194.00","192.00","65.60K","0.52%"
"05/14/2024","192.00","192.00","192.00","187.00","0.15K","0.00%"
"05/13/2024","192.00","191.00","192.00","191.00","0.23K","0.00%"
"05/10/2024","192.00","192.00","192.00","192.00","0.15K","0.00%"
"05/09/2024","192.00","191.90","192.00","191.90","0.18K","0.08%"
"05/07/2024","191.85","189.00","191.85","189.00","0.03K","1.00%"
"05/06/2024","189.95","189.95","189.95","189.95","0.05K","-0.55%"
"05/02/2024","191.00","185.00","192.00","179.00","0.36K","3.80%"
"05/01/2024","184.00","183.95","199.00","177.00","1.77K","4.55%"
"04/30/2024","176.00","184.00","184.00","176.00","0.35K","-4.35%"
"04/29/2024","184.00","180.00","184.00","178.00","0.31K","2.22%"
"04/26/2024","180.00","185.00","185.00","165.00","0.19K","0.00%"
"04/25/2024","180.00","183.00","183.00","177.00","0.07K","2.86%"
"04/24/2024","175.00","174.00","175.00","174.00","0.86K","2.34%"
"04/23/2024","171.00","175.00","175.00","165.00","0.12K","-0.58%"
"04/18/2024","172.00","174.00","180.00","172.00","1.35K","0.00%"
"04/17/2024","172.00","172.00","172.00","172.00","0.05K","-1.71%"
"04/15/2024","175.00","175.00","175.00","175.00","0.03K","0.00%"
"04/05/2024","175.00","179.95","179.95","173.00","0.17K","-2.23%"
"04/04/2024","179.00","174.00","184.00","174.00","0.08K","4.68%"
"04/03/2024","171.00","174.00","179.00","171.00","0.25K","-1.16%"
"04/02/2024","173.00","173.00","175.00","171.00","0.17K","0.00%"
"04/01/2024","173.00","169.00","175.00","168.00","0.34K","-1.14%"
"03/29/2024","175.00","170.00","175.00","165.00","0.91K","4.17%"
"03/28/2024","168.00","170.00","170.00","165.00","0.82K","-0.59%"
"03/27/2024","169.00","172.00","176.00","165.00","1.06K","-0.59%"
"03/26/2024","170.00","175.00","179.00","170.00","3.81K","-0.58%"
"03/25/2024","171.00","173.00","185.00","171.00","3.13K","-0.58%"
"03/22/2024","172.00","177.00","177.00","172.00","4.66K","-2.82%"
"03/21/2024","177.00","183.00","186.00","175.00","0.68K","-1.67%"
"03/20/2024","180.00","185.00","185.00","175.00","0.77K","0.84%"
"03/19/2024","178.50","187.00","189.00","178.00","1.74K","-4.55%"
"03/18/2024","187.00","187.50","187.50","183.00","0.05K","1.22%"
"03/15/2024","184.75","188.00","188.00","172.00","1.54K","-2.79%"
"03/14/2024","190.05","191.00","197.00","190.05","2.80K","-0.05%"
"03/13/2024","190.15","190.00","200.00","189.95","2.11K","0.11%"
"03/12/2024","189.95","196.00","196.00","188.50","0.54K","-4.55%"
"03/11/2024","199.00","197.00","203.00","190.00","3.60K","2.58%"
"03/08/2024","194.00","197.00","198.00","190.00","2.52K","2.11%"
"03/07/2024","190.00","206.00","206.00","190.00","0.72K","-2.56%"
"03/06/2024","195.00","200.00","203.00","189.00","3.34K","0.03%"
"03/05/2024","194.95","200.00","200.00","190.00","2.45K","-2.04%"
"03/04/2024","199.00","204.00","214.95","190.00","2.31K","-3.40%"
"03/01/2024","206.00","204.00","220.00","195.00","1.87K","0.49%"
"02/29/2024","205.00","200.00","206.00","183.00","0.70K","3.51%"
"02/28/2024","198.05","203.00","203.00","198.05","0.38K","0.00%"
"02/27/2024","198.05","199.00","200.00","198.00","0.07K","1.56%"
"02/26/2024","195.00","199.00","199.00","195.00","1.15K","-2.99%"
"02/23/2024","201.00","204.00","207.00","190.00","0.53K","-1.47%"
"02/22/2024","204.00","199.00","204.00","184.50","0.75K","-0.49%"
"02/21/2024","205.00","206.00","206.00","198.00","0.72K","0.49%"
"02/20/2024","204.00","209.00","209.00","204.00","0.05K","3.03%"
"02/19/2024","198.00","202.00","202.00","198.00","1.18K","-3.41%"
"02/16/2024","205.00","193.00","205.00","191.00","0.15K","0.49%"
"02/13/2024","204.00","199.50","205.00","199.50","0.15K","2.26%"
"02/12/2024","199.50","200.00","200.00","193.00","0.22K","-2.21%"
"02/09/2024","204.00","203.00","205.00","200.00","0.18K","-0.49%"
"02/08/2024","205.00","205.00","210.00","205.00","0.29K","0.00%"
"02/07/2024","205.00","205.00","205.00","205.00","0.10K","5.13%"
"02/06/2024","195.00","212.00","212.00","195.00","0.29K","-8.02%"
"02/05/2024","212.00","210.00","225.00","195.00","0.85K","0.95%"
"02/01/2024","210.00","200.00","225.40","195.00","0.82K","7.14%"
"01/31/2024","196.00","210.00","218.50","185.00","0.16K","3.02%"
"01/30/2024","190.25","173.00","190.25","173.00","0.90K","13.24%"
"01/29/2024","168.00","168.00","168.00","168.00","0.00K","0.00%"
"01/26/2024","168.00","168.20","170.00","165.00","0.26K","-0.15%"
"01/25/2024","168.25","165.00","168.25","165.00","0.13K","1.97%"
"01/24/2024","165.00","160.00","165.00","155.00","0.49K","-1.93%"
"01/23/2024","168.25","155.00","168.25","152.00","1.80K","8.90%"
"01/22/2024","154.50","152.00","154.50","152.00","0.54K","3.00%"
"01/19/2024","150.00","152.50","152.50","150.00","2.28K","-1.64%"
"01/18/2024","152.50","152.50","152.50","152.50","0.01K","-1.61%"
"01/16/2024","155.00","155.00","160.00","155.00","0.34K","0.00%"
"01/12/2024","155.00","155.00","155.00","155.00","0.00K","0.65%"
"01/10/2024","154.00","151.00","154.00","151.00","0.07K","1.99%"
"01/09/2024","151.00","151.00","151.00","151.00","0.03K","-0.66%"
"01/05/2024","152.00","153.00","153.00","152.00","0.06K","-0.65%"
"01/04/2024","153.00","151.00","156.90","150.00","0.55K","0.00%"
"01/02/2024","153.00","153.00","153.00","153.00","0.11K","0.66%"
"12/29/2023","152.00","153.00","153.00","152.00","0.14K","-2.56%"
"12/28/2023","156.00","154.00","156.00","152.00","1.08K","1.96%"
"12/22/2023","153.00","154.00","155.90","152.00","0.15K","-0.65%"
"12/20/2023","154.00","154.00","154.00","154.00","0.01K","0.00%"
"12/14/2023","154.00","154.00","154.00","154.00","0.00K","-0.58%"
"12/11/2023","154.90","152.00","154.90","152.00","0.10K","2.24%"
"12/08/2023","151.50","153.00","153.00","148.00","0.14K","-0.33%"
"12/07/2023","152.00","147.00","154.50","147.00","0.65K","2.70%"
"12/06/2023","148.00","156.00","156.00","148.00","2.79K","-3.33%"
"12/01/2023","153.10","155.00","160.00","153.10","0.21K","-1.23%"
"11/30/2023","155.00","155.00","155.00","155.00","1.00K","1.31%"
"11/29/2023","153.00","153.30","153.30","153.00","0.16K","-1.29%"
"11/27/2023","155.00","153.75","155.00","153.50","0.39K","0.65%"
"11/23/2023","154.00","154.00","154.00","154.00","0.26K","-0.61%"
"11/22/2023","154.95","155.05","155.05","154.95","0.24K","-0.03%"
"11/21/2023","155.00","155.00","155.00","155.00","0.40K","-1.27%"
"11/20/2023","157.00","160.00","160.00","157.00","48.34K","-2.48%"
"11/16/2023","161.00","163.00","163.00","161.00","0.21K","1.90%"
"11/15/2023","158.00","158.00","158.00","158.00","0.00K","-3.01%"
"11/14/2023","162.90","160.00","162.90","160.00","0.01K","-0.06%"
"11/13/2023","163.00","162.00","163.00","162.00","0.11K","4.15%"
"11/09/2023","156.50","163.00","163.00","156.50","1.50K","-3.99%"
"11/08/2023","163.00","162.95","163.00","162.90","4.00K","0.00%"
"11/07/2023","163.00","155.00","163.00","155.00","3.35K","5.16%"
"11/06/2023","155.00","159.00","160.00","155.00","12.20K","-2.52%"
"11/03/2023","159.00","159.00","159.00","159.00","0.07K","2.58%"
"11/02/2023","155.00","155.00","155.05","155.00","0.06K","-2.52%"
"11/01/2023","159.00","158.95","159.00","158.95","0.10K","0.00%"
