"Date","Price","Open","High","Low","Vol.","Change %"
"03/31/2023","6.28","6.38","6.38","6.28","4.45M","-1.10%"
"03/30/2023","6.35","6.31","6.42","6.30","8.76M","0.79%"
"03/29/2023","6.30","6.16","6.35","6.16","9.14M","2.27%"
"03/28/2023","6.16","6.08","6.21","6.08","6.96M","1.15%"
"03/27/2023","6.09","6.13","6.13","6.01","6.41M","-0.81%"
"03/24/2023","6.14","6.17","6.19","6.05","5.38M","-0.49%"
"03/23/2023","6.17","6.19","6.20","6.15","5.33M","-0.64%"
"03/22/2023","6.21","6.17","6.24","6.17","6.70M","0.65%"
"03/21/2023","6.17","6.14","6.19","6.09","5.21M","0.16%"
"03/20/2023","6.16","6.20","6.24","6.12","7.53M","-0.96%"
"03/17/2023","6.22","6.06","6.22","6.06","13.04M","2.64%"
"03/16/2023","6.06","6.06","6.06","5.98","8.04M","0.83%"
"03/15/2023","6.01","6.03","6.08","5.85","9.82M","1.01%"
"03/14/2023","5.95","6.06","6.13","5.93","7.30M","-1.65%"
"03/13/2023","6.05","6.05","6.08","6.01","4.29M","0.00%"
"03/10/2023","6.05","6.10","6.10","6.01","6.05M","-0.82%"
"03/09/2023","6.10","6.13","6.14","6.10","4.79M","-0.65%"
"03/08/2023","6.14","6.05","6.18","6.02","4.90M","1.66%"
"03/07/2023","6.04","6.12","6.15","6.04","5.14M","-1.31%"
"03/06/2023","6.12","6.14","6.22","6.05","5.17M","-0.49%"
"03/03/2023","6.15","6.18","6.18","6.12","4.71M","0.00%"
"03/02/2023","6.15","6.13","6.18","6.10","10.15M","0.00%"
"03/01/2023","6.15","6.14","6.20","6.14","6.89M","-0.49%"
"02/28/2023","6.18","6.15","6.21","6.12","7.40M","0.49%"
"02/27/2023","6.15","6.15","6.19","5.95","10.79M","0.00%"
"02/24/2023","6.15","6.20","6.20","6.14","6.04M","-0.97%"
"02/23/2023","6.21","6.12","6.27","6.11","13.21M","0.98%"
"02/22/2023","6.15","6.11","6.18","6.07","9.09M","0.82%"
